Time	Day	Name	Location	Address	City	State	Country	Region	Types	Notes
2:00 PM	Sunday	LIVING NOW	Theatre 80	"80 St. Mark's Place, 2nd Floor"	New York	NY	US	M	BB = Big Book meeting<br>	"Cross street: (Betw. 1st & 2nd Avenues)<br>Notes: Tue.7pm=4th & 5th Step Workshop, **Beginners 3 speaker panel<br>Sat.& Sun.10am Meeting is in the main theatre.<br>"
2:00 PM	Sunday	STEPS 3 and 11	Harlem Hospital King Pavilion	"506 Lenox Avenue,  Room #3101, 3rd Floor"	New York	NY	US	M	B = Beginners meeting<br>	"Cross street: (@ 135 Street)<br>Notes: B 1st, OD 2nd, S3 3rd, C Literature 4th, & S11 5th Sun.<br><br>"
2:00 PM	Sunday	DRINK AND DIE	Drink and Die	275 N. 8th Street	NULL	NULL	US	BK	C = Closed Discussion meeting<br>Men	Cross street: Havemeyer and Meeker Ave.<br>Notes: <br><br>
2:00 PM	Sunday	GRUPO HUMILIDAD		913 Broadway	Brooklyn	NY	US	BK	B = Beginners meeting<br>Spanish Speaking	Cross street: (@ Stockton)<br>Notes: Spanish Speaking Meetings.<br><br>
2:00 PM	Sunday	MT. VERNON SOBRIETY UNLIMITED	First Presbyterian Church	199 N. Columbus Avenue	Mt. Vernon	NY	US	W	S = Step meeting<br>	Cross street: @Lincoln Avenue<br>Notes: <br><br>
2:00 PM	Sunday	RYE HARRISON (:I)	Christ Church	2 Milton Road	Rye	NY	US	W	B = Beginners meeting<br>As Bill Sees It	"Cross street: <br>Notes: Sun=As Bill Sees It,  Tue. & Thu.12:15pm=Topic Meeting<br>All meetings are non-smoking.<br>"
2:00 PM	Sunday	NEW LOTS - LINWOOD	Holy Redeemer Church	"2424 Linden Blvd., Basement (In the rear of the church)"	Brooklyn	NY	US	BK	C = Closed Discussion meeting<br>	Cross street: (Betw. Milford & Montauk Avenues)<br>Notes: <br><br>
2:00 PM	Sunday	SEVENTY-NINTH STREET WORKSHOP	St. Monica's Church	"413 East 79th Street,  Basement"	New York	NY	US	M	C = Closed Discussion meeting<br>Men	"Cross street: (Betw 1st & York Avenues)<br>Notes: Sun.10am=11th S, Tue.6am=Came To Believe<br>Thu.6am=Step & Trad.<br>"
2:00 PM	Sunday	SERENIDADE EN MT. VERNON	Mt. Vernon Civic Center	"43 Gramatan Avenue, Suite #2"	NULL	NULL	US	W	C = Closed Discussion meeting<br>	Cross street: <br>Notes: Portuguese Speaking Meeting<br><br>
2:00 PM	Sunday	BAY RIDGE	The Union Church	7915 Ridge Blvd	Brooklyn	NY	US	BK	O = Open meeting<br>	Cross street: @80th Street<br>Notes: Sat=Feelings Topic Meeting<br>All meetings are non-smoking.<br>
2:00 PM	Sunday	MEETING AT THE PARK	Our Lady of Good Counsel School	"42 Austin Place, Basement Cafeteria"	NULL	NULL	US	SI	C = Closed Discussion meeting<br>	Cross street: (@ Victory Blvd)<br>Notes: <br><br>
2:30 PM	Sunday	GRUPO EN BUSCA DE LA VERDAD/PORT CHESTER	St. Peter's Episcopal Church	Westchester Avenue at Smith Street	Port Chester	NY	US	W	O = Open meeting<br>	Cross street: <br>Notes: Spanish Speaking Meetings.<br><br>
2:30 PM	Sunday	WESTCHESTER SPONSOR HOUSE	Memorial United Methodist Church	"250 Bryant Avenue, White Plains, NY"	E White Plains	NY	US	W	C = Closed Discussion meeting<br>	"Cross street: Between Mamaroneck and North Streets<br>Notes: Sun = 2:30 - 4PM Basic Sobriety<br>Sat = 1st (OD) AA/Al-Anon; 2nd - Step; 3rd-Promises, Last - Anniversary<br>Sat 9:30AM in Chapel, Sun 2:30PM in Chapel"
2:30 PM	Sunday	GRUPO RECUPERACION	Church Santa Rosa de Lima	"502 West165th Street, Basement"	New York	NY	US	M	O = Open meeting<br>	Cross street: (Betw. St. Nicholas & Amsterdam Avenues)<br>Notes: Spanish speaking meetings.<br><br>
2:45 PM	Sunday	BEGINNERS	46th Street Club House	"252 West 46th Street, 3rd Floor"	NULL	NULL	US	M	B = Beginners meeting<br>	Cross street: (Betw. Broadway & 8th Avenue)<br>Notes: <br><br>
3:00 PM	Sunday	PRIMARY PURPOSE	Riverside Church	"91 Claremont Avenue,  4th Floor, Room 414"	New York	NY	US	M	OD = Open Discussion meeting<br>	Cross street: (Betw. Broadway & Riverside Drive))<br>Notes: <br><br>
3:00 PM	Sunday	GRUPO CENTRAL	St. Augustine's Church	"292 Henry Street, Basement"	New York	NY	US	M	O = Open meeting<br>	Cross street: (A la isquierda de la iglesia)<br>Notes: Spanish speaking meetings.<br><br>
3:00 PM	Sunday	MORRIS PARK	St. Clare of Assisi Church	"1025 Rhinelander Avenue, Basement"	Bronx	NY	US	BX	B = Beginners meeting<br>	Cross street: (Entrance is on Paulding Avenue)<br>Notes: All meetings are non-smoking.<br><br>
3:00 PM	Sunday	OPEN MIND-OPEN DISCUSSION	First Presbyterian Church of Jamaica	"89-60 164th Street, Magill Hall"	Jamaica	NY	US	Q	OD = Open Discussion meeting<br>	"Cross street: <br>Notes: Sun.1:30pm=O 1st Sun., 3pm = T 4th Sunday<br><br>"
3:00 PM	Sunday	ST. JOSEPH'S	Veritas Villa	5 Ridgeview Road	Kerhonkson	NY	US	SGU	O = Open meeting<br>	Cross street: <br>Notes: Note:  This is an Institutional Meeting but Outside Attendance is welcome.<br><br>
3:00 PM	Sunday	GRUPO EL SALVADOR		2723 Atlantic Avenue	Brooklyn	NY	US	BK	O = Open meeting<br>	Cross street: <br>Notes: Spanish Speaking Meetings.<br><br>
3:00 PM	Sunday	PRIMARY PURPOSE	St. Stephen's Church	439 East 238th Street	Bronx	NY	US	BX	B = Beginners meeting<br>Living Sober	Cross street: (@ Corner of 238th Street & Vireo Avenue)<br>Notes: <br><br>
3:00 PM	Sunday	GRUPO HUMILIDAD		913 Broadway	Brooklyn	NY	US	BK	C = Closed Discussion meeting<br>Spanish Speaking	Cross street: (@ Stockton)<br>Notes: Spanish Speaking Meetings.<br><br>
3:00 PM	Sunday	BETHPAGE NEW LIFE	St. Paul Lutheran Church	449 Stewart Avenue	Bethpage	NY	US	N	S = Step meeting<br>	Cross street: <br>Notes: BB 3rd & T 4th Sunday<br><br>
3:00 PM	Sunday	SERENITY IN HOLLIS	Town Hall Civic Association	"172-15 140th Avenue, Ground Floor"	Hollis	NY	US	Q	OD = Open Discussion meeting<br>	Cross street: (@ 173rd Street in Springfield Gardens)<br>Notes: S 3rd Sunday<br><br>
3:00 PM	Sunday	QUEENS SPONSORSHIP	Our Lady of Perpetual Help Church	"111-50 115th Street,  Basement"	S Ozone Park	NY	US	Q	OD = Open Discussion meeting<br>	"Cross street: (Betw 111th Avenue & Linden Blvd)<br>Notes: BB 1st,  S 3rd, OD 2nd & 4th Sunday<br><br>"
3:00 PM	Sunday	ELMONT	St. Vincent DePaul Church Rectory	1500 DePaul Street	Elmont	NY	US	N	OD = Open Discussion meeting<br>	Cross street: (Opposite Robert Avenue)<br>Notes: S Last Wednesday<br><br>
3:00 PM	Sunday	PERRY STREET WORKSHOP		"50 Perry Street, Ground Floor"	New York	NY	US	M	C = Closed Discussion meeting<br>	Cross street: (Betw. 7th Avenue South & West 4th Street)<br>Notes: No 8:30 or 10:15 1st Wed of month due to Bus. meeting<br>Wed.10:15pm=No BB 1st Wed.<br>
3:00 PM	Sunday	BLOOMINGBURG BOTTOM OF THE MOUNTAIN	Our Lady of Assumption Parish Hall	High Street	Bloomingburg	NY	US	SGU	S = Step meeting<br>	Cross street: <br>Notes: O Last Sunday<br><br>
3:00 PM	Sunday	MUSTARD SEED		"122 East 37th Street,  Basement"	New York	NY	US	M	C = Closed Discussion meeting<br>Women	"Cross street: (Betw Park & Lexington Avenues)<br>Notes: Sun.7:30am,Tue.6:15pm B & Wed.6:15pm C =Meditation Wkshp.,<br>Sun.9:30am Step=Back to Basics, Fri.7:30pm=Anniv.every Fri.<br>Thurs. 8am back room, Gratitude"
3:00 PM	Sunday	THE 12th STREET WORKSHOP		"411 East 12th Street, Basement"	NULL	NULL	US	M	S = Step meeting<br>Fourth Step Workshop	"Cross street: (Betw 1st Avenue & Avenue A)<br>Notes: Sun.4:30=Business Mtg Only 1st & Anniv Last Sunday<br>Sun.7:30pm,Tue.5:30,Wed.8:30pm & Sat.10:30am=11th Step Meditation<br>Mon.5:30=Gratitude & Sat.7:30am=AA Grapevine"
3:00 PM	Sunday	CALLICOON SUNDAY SERENITY	Saint James Episcopal Church	7 Mountain View Drive	NULL	NULL	US	SGU	OD = Open Discussion meeting<br>	Cross street: (@ Route 17B)<br>Notes: <br><br>
3:30 PM	Sunday	CAME TO BELIEVE	Our Lady of Good Counsel Church	"230 East 90th Street, Downstairs"	New York	NY	US	M	B = Beginners meeting<br>	Cross street: (Betw 2nd & 3rd Avenues)<br>Notes: Anniv. Last Sunday; every other month.<br><br>
3:45 PM	Sunday	WILLIAMSBURG WOMEN'S STEP MEETING	Our Lady of Mount Carmel Church	275 North 8th Street	NULL	NULL	US	BK	S = Step meeting<br>Women	"Cross street: (Btw. Havemeyer St. and Meeker Avenue, Basement)<br>Notes: <br><br>"
4:00 PM	Sunday	CEDAR MANOR	St. Matthews Lutheran Church	119-15 135th Avenue	Jamaica	NY	US	Q	O = Open meeting<br>	"Cross street: <br>Notes: 3 speaker open meeting weeks 1,2,3. BB or Anniversary last week.<br><br>"
4:00 PM	Sunday	CROSSROADS	Christopher House	"202 West 24 Street, Mezzanine"	NULL	NULL	US	M	O = Open meeting<br>	Cross street: (between 7th and 8th Avenues)<br>Notes: Check in at front desk<br>all meetings are non-smoking<br>
4:00 PM	Sunday	WHITE PLAINS H.O.P.E.	Church of St. Joseph of Arimathea	"2172 Saw Mill River Road, 1st Floor"	NULL	NULL	US	W	B = Beginners meeting<br>	Cross street: <br>Notes: <br><br>
4:00 PM	Sunday	VILLAGE AGNOSTICS	"Lesbian, Gay, Bi-Sexual & Transgender Community Center"	208 West 13th Street	New York	NY	US	M	C = Closed Discussion meeting<br>Agnostic	Cross street: (Betw 7th & 8th Avenues)<br>Notes: Sun.5:30pm meets only on the last Sunday of the month<br>No Prayers - All Welcome - Check listing for Rm #<br>
4:00 PM	Sunday	ASTORIA SAFE & SOBER    (:II)	Good Shepherd Methodist Church	"30-44 Crescent Street, Basement"	NULL	NULL	US	Q	B = Beginners meeting<br>	"Cross street: (@ 30th Road, side entrance)<br>Notes: Last Sun = Anniversary Meeting<br><br>"
4:00 PM	Sunday	SEVENTY-NINTH STREET WORKSHOP	St. Monica's Church	"413 East 79th Street,  Basement"	New York	NY	US	M	C = Closed Discussion meeting<br>As Bill Sees It	"Cross street: (Betw 1st & York Avenues)<br>Notes: Sun.10am=11th S, Tue.6am=Came To Believe<br>Thu.6am=Step & Trad.<br>"
4:00 PM	Sunday	TRANSGENDER FOCUS	LGBT Community Center	208 West 13th Street	NULL	NULL	US	M	C = Closed Discussion meeting<br>	Cross street: betw. 7th Ave and Greenwich Ave.<br>Notes: Trans-female focus<br><br>
4:00 PM	Sunday	GRUPO 28 DE OCTUBRE	Centao Carismatico de Catolicos Hispanos	826 East 166th Street	Bronx	NY	US	BX	O = Open meeting<br>	Cross street: <br>Notes: Spanish Speaking Meetings.<br><br>
4:00 PM	Sunday	SOUTH BRONX	Saint Angela Merci Church Rectory	"917 Morris Avenue, Basement"	NULL	NULL	US	BX	S = Step meeting<br>	"Cross street: (@ East 163rd Street)<br>Notes: B 2nd, BB 3rd, T 4th & OD 5th Sun.<br><br>"
4:00 PM	Sunday	REMEMBRANCE	Bethel Methodist Church	7033 Amboy Road	Staten Island	NY	US	SI	B = Beginners meeting<br>	Cross street: (@ Page Avenue)<br>Notes: <br><br>
4:00 PM	Sunday	STATEN ISLAND FOGGY BOTTOMS	How Club	552 Port Richmond Avenue .	NULL	NULL	US	SI	S = Step meeting<br>	Cross street: <br>Notes: <br><br>
4:00 PM	Sunday	ST. NICHOLAS	St. Phillip's Church	"204 West 134th Street,  Basement"	New York	NY	US	M	O = Open meeting<br>	"Cross street: (Betw Adam C. Powell & Frederick Douglas Blvds)<br>Notes: S 2nd, C 3rd, BB 4th, & Grapevine 5th Thu.<br><br>"
4:00 PM	Sunday	NEW ROCHELLE MIRACLE OF LIFE	United Methodist Church	1200 North Avenue	NULL	NULL	US	W	OD = Open Discussion meeting<br>	Cross street: <br>Notes: <br><br>
4:00 PM	Sunday	4 THE GRACE	46th Street Club House	"252 West 46th Street, 3rd Floor"	NULL	NULL	US	M	BB = Big Book meeting<br>	Cross street: (Betw Broadway & 8th Avenue)<br>Notes: <br><br>
4:00 PM	Sunday	WHITESTONE SOBER SQUAD	St. Mel's School	"154-24 26th Avenue, Rear Entrance, Basement"	NULL	NULL	US	Q	BB = Big Book meeting<br>	Cross street: (@ 154th Street) Meeting is in Flushing<br>Notes: <br><br>
4:00 PM	Sunday	OLD FLATBUSH	St. Paul's Lutheran Church	"3913 Avenue J, Basement"	Brooklyn	NY	US	BK	O = Open meeting<br>	Cross street: (@ East 40th Street)<br>Notes: <br><br>
4:30 PM	Sunday	BROOKLYN CENTRAL	St. Peter Claver Roman Catholic Church	"29 Claver Place,  Basement"	Brooklyn	NY	US	BK	B = Beginners meeting<br>	Cross street: (@ Jefferson Avenue)<br>Notes: <br><br>
4:30 PM	Sunday	THE 12th STREET WORKSHOP		"411 East 12th Street, Basement"	NULL	NULL	US	M	OD = Open Discussion meeting<br>	"Cross street: (Betw 1st Avenue & Avenue A)<br>Notes: Sun.4:30=Business Mtg Only 1st & Anniv Last Sunday<br>Sun.7:30pm,Tue.5:30,Wed.8:30pm & Sat.10:30am=11th Step Meditation<br>Mon.5:30=Gratitude & Sat.7:30am=AA Grapevine"
4:30 PM	Sunday	GRUPO CAMINO REAL	Holy Name School	"200 West 97th Street, Basement"	New York	NY	US	M	OD = Open Discussion meeting<br>	Cross street: (@ Amsterdam Avenue)<br>Notes: Spanish speaking meetings.<br><br>
4:30 PM	Sunday	JUTRZENKA    (SUNRISE)	St. Stanislaus Kostka Church Rectory	189 Driggs Avenue	Brooklyn	NY	US	BK	OD = Open Discussion meeting<br>Polish Speaking	"Cross street: (@ Humboldt Street, entrance to building is behind Church)<br>Notes: POLISH SPEAKING MEETING<br><br>"
5:00 PM	Sunday	GRUPO LATINO AMERICANO DE MT. KISCO		"10 South Moger Avenue, 2nd Floor"	Mt. Kisco	NY	US	W	O = Open meeting<br>	Cross street: (@ Saw Mill River Pkway North @ exit #34)<br>Notes: Spanish Speaking Meetings.<br><br>
5:00 PM	Sunday	COLUMBUS AT FIVE	Second Presbyterian Church	"3 West 95th Street, Lower Level Auditorium"	New York	NY	US	M	C = Closed Discussion meeting<br>Children Welcome	Cross street: (Betw Central Park West & Columbus Avenue)<br>Notes: Children are welcome at all meetings.<br>All meetings are non-smoking.<br>
5:00 PM	Sunday	OCEAN BEACH 1st STEP WORKSHOP	Union Free Church	Corner of Ocean Breeze & Midway	NULL	NULL	US	SF	C = Closed Discussion meeting<br>	"Cross street: (Enter through the side entrance on Midway)<br>Notes: If Monday is a Holiday, Sun. held at 7pm instead of 5pm<br>Also Sat. & Sun. 8AM on the beach, top of Ocean Breeze walk<br>Beach meetings on Sat. & Sun.AM Memorial Day to La"
5:00 PM	Sunday	GRUPO HONESTIDAD		38-21 99th Street	Corona	NY	US	Q	O = Open meeting<br>Women	Cross street: (@39th Avenue)<br>Notes: Spanish speaking meetings.<br>Sun.5pm=Women's meeting (Mujeres Domingos).<br>
5:00 PM	Sunday	GREENWOOD	Clubhouse	367 20th Street	Brooklyn	NY	US	BK	B = Beginners meeting<br>	"Cross street: (Off of 7th Avenue)<br>Notes: Sun.11am=Men, Sun.2pm & Thu.8:30pm=Women<br><br>"
5:00 PM	Sunday	FIRE ISLAND FIRST STEP WORKSHOP	Union Free Church (In Ocean Beach)	Ocean Breeze Walk at Midway	Ocean Beach	NY	US	SF	BB = Big Book meeting<br>	"Cross street: <br>Notes: MoAs Bill Sees It, Tue=Topic Meeting, Fri.8:30pm=1st Step<br><br>"
5:00 PM	Sunday	PASS IT ON	Father Hicks Center @ St. Claire's Church	151 Lindenwood Road	Staten Island	NY	US	SI	S = Step meeting<br>	Cross street: (@ Nelson & Lindenwood Avenuess)<br>Notes: <br><br>
5:00 PM	Sunday	SECOND AVENUE CLEAN AND DRY	Church of the Nativity	44 2nd Avenue	New York	NY	US	M	C = Closed Discussion meeting<br>	Cross street: (Betw. East 2nd & 3rd Streets)<br>Notes: <br><br>
5:00 PM	Sunday	GLENWOOD	St. Vincent Ferrer Church	1603 Brooklyn Avenue	Brooklyn	NY	US	BK	O = Open meeting<br>	Cross street: <br>Notes: Enter rear of Rectory<br><br>
5:00 PM	Sunday	BIG BOOK ON THE BAY	St. Mark's Roman Catholic Church	"2609 East 19th Street, Rectory Basement"	Brooklyn	NY	US	BK	BB = Big Book meeting<br>	Cross street: (Betw. Avenue Z & Voorhees Avenue)<br>Notes: <br><br>
5:00 PM	Sunday	NEW BUT WEST	St. Mary the Virgin Church	"133 West 46th Street, 2nd & 3rd Floor"	New York	NY	US	M	C = Closed Discussion meeting<br>	"Cross street: (Betw. 6th & 7th Avenue)<br>Notes: Tue.Step=#'s 4-7, Wed.5:30=Grapevine Topic, Thu.12:30 Step=#'s 4-7<br>Thu.5:30=T last Thu.,Fri.BB=T last Fri. Fri.Step=#'s 8-12<br>"
5:00 PM	Sunday	GRUPO NUEVA VIDA		"2126 2nd Avenue, 1st Floor"	New York	NY	US	M	OD = Open Discussion meeting<br>	Cross street: (Betw. 109th & 110th Streets)<br>Notes: Spanish speaking meetings.<br><br>
5:00 PM	Sunday	VALLEY COTTAGE GRAPEVINE	St Paul's School	"365 Kings Highway, Entrance @ rear of building."	Valley Cottage	NY	US	R	O = Open meeting<br>	"Cross street: (@ Gilchrist Road)<br>Notes: T 1st Sunday, Sat.6:30==Open to all, & Alternates between C & BB.<br><br>"
5:00 PM	Sunday	GRATEFUL GROUP OF A.A.	Saint George Episcopal Church	"209 East 16th Street, Basement"	NULL	NULL	US	M	O = Open meeting<br>Men	"Cross street: (Betw 3rd Avenue & Rutherford Place)<br>Notes: Tue.Topic=Gratitude, Thu=11th Step Meditation Meeting,<br><br>"
5:00 PM	Sunday	INTO ACTION	Greenpoint Reformed Church	"136 MIlton Street,  Basement"	NULL	NULL	US	BK	BB = Big Book meeting<br>Men	Cross street: (Betw Franklin & Manhattan Avenues)<br>Notes: Men's Meetings<br><br>
5:00 PM	Sunday	SOMERS SERENDIPITY	St Luke's Episcopal Church	"Routes 100 & 202, Basement"	Somers	NY	US	W	S = Step meeting<br>	Cross street: <br>Notes: Sunday 6:15pm is Anniversary on last Sunday. <br><br>
5:00 PM	Sunday	GRUPO LA FLAMA PANAMERICANA		"35 Thayer Street, Basement"	New York	NY	US	M	O = Open meeting<br>	"Cross street: (@ 200th Street, behind Dyckman Avenue )<br>Notes: Spanish speaking meetings.<br><br>"
5:00 PM	Sunday	SUNDAY SOLUTION	Saint Johns Episcopal Church	139 Saint John's Place	NULL	NULL	US	BK	OD = Open Discussion meeting<br>	Cross street: <br>Notes: <br><br>
5:00 PM	Sunday	CLEAN AND DRY	Trinity Presbyterian Church	"422 West 57th Street, Upstairs"	New York	NY	US	M	B = Beginners meeting<br>	Cross street: (Betw 9th & 10th Avenues)<br>Notes: <br><br>
5:00 PM	Sunday	CENTRAL	St. James Episcopal Church	"865 Madison Avenue, Basement"	New York	NY	US	M	O = Open meeting<br>Meditation	Cross street: (@ East 71st Street)<br>Notes: <br><br>
5:00 PM	Sunday	RIDGEWOOD	Covenant Lutheran Church	"68-59 60th Lane,  Basement"	Ridgewood	NY	US	Q	BB = Big Book meeting<br>	Cross street: (Betw Catalpa & 69th Avenue)<br>Notes: Mon.8pm=T 3rd & C 4th & 5th Monday<br><br>
5:00 PM	Sunday	GRUPO TRADICIONES		"90-46 150th Street, 1st Floor"	Jamaica	NY	US	Q	B = Beginners meeting<br>	Cross street: (Jamaica Avenue)<br>Notes: Spanish Speaking Meetings.<br><br>
5:15 PM	Sunday	MIDNITE		"220 West Houston Street, 2nd Floor"	NULL	NULL	US	M	S = Step meeting<br>	"Cross street: (Betw 6th Avenue & Varick Street)<br>Notes: Sun.12:30=Meditation, 2am Meetings=Pitch meeting with candlelight.<br>Mon.8pm=Topic, Tues.10pm=T last Tues., Thu.10pm=Problems in Sobriety<br>Sun.8pm=Bus.Meeting last Sun.,Sat.10pm=Anniv.Last"
5:30 PM	Sunday	VILLAGE AGNOSTICS	"Lesbian, Gay, Bi-Sexual & Transgender Community Center"	208 West 13th Street	New York	NY	US	M	S = Step meeting<br>Agnostic	Cross street: (Betw 7th & 8th Avenues)<br>Notes: Sun.5:30pm meets only on the last Sunday of the month<br>No Prayers - All Welcome - Check listing for Rm #<br>
5:30 PM	Sunday	K.I.S.S.	SRO Building Community Room	"109 West 129th Street, Basement"	New York	NY	US	M	S = Step meeting<br>	Cross street: (Betw Lenox Avenue & Adam Clayton Powell Blvd)<br>Notes: All meetings are non-smoking.<br><br>
5:30 PM	Sunday	GREENWICH 12 AND 12 GROUP	Christ Church	254 E Putnam Av	Greenwich	CT	US	C	O = Open meeting<br>	Cross street: (@Post Rd - Park in lot East of Church)<br>Notes: 6:30=Anniv. Last Sunday<br><br>
5:30 PM	Sunday	GOTHAM	Cathedral High School 	350 East 56th Street 	New York	NY	US	M	S = Step meeting<br>	"Cross street: 56th Street & First Avenue, 3rd Floor Library<br>Notes: Beginners Meeting 2nd & 4th Sunday<br>Step Meeting 1st &3rd Sunday  <br>"
5:30 PM	Sunday	GOTHAM	Cathedral High School 	350 East 56th Street 	New York	NY	US	M	B = Beginners meeting<br>	"Cross street: 56th Street & First Avenue, 3rd Floor Library<br>Notes: Beginners Meeting 2nd & 4th Sunday<br>Step Meeting 1st &3rd Sunday  <br>"
5:30 PM	Sunday	WEEKEND BEGINNERS	Our Lady of Mount Carmel Church	"275 North 8th Street, Basement"	NULL	NULL	US	BK	B = Beginners meeting<br>	Cross street: (Betw. Havemeyer Street & Meeker Avenue)<br>Notes: <br><br>
5:30 PM	Sunday	NEW YOUNG GENERATION	St. Mary's Church	"2326 84th Street, Basement"	Brooklyn	NY	US	BK	B = Beginners meeting<br>	"Cross street: (@ 23rd Avenue, next to rectory entrance)<br>Notes: <br><br>"
5:30 PM	Sunday	BLEEDING DEACONS	Our Lady of Mount Carmel Church	"275 North 8th Street,Basement"	NULL	NULL	US	BK	B = Beginners meeting<br>	Cross street: (Betw. Havemeyer Street & Meeker Avenue)<br>Notes: <br><br>
5:30 PM	Sunday	RAINBOW ROOM	46th Street Club House	"252 West 46th Street, 3rd Floor"	New York	NY	US	M	"S = Step meeting<br>Gay, Lesbian and Bisexual"	"Cross street: (Betw. Broadway & 8th Avenue)<br>Notes: Gay, Lesbian, Bisexual & Transgender Focus.  All are welcome.<br>*Last Saturday of month=""Open Anniversary""<br>"
5:45 PM	Sunday	METROPOLIS MEN'S MEETING	Holy Name Church	207 West 96th Street	NULL	NULL	US	M	C = Closed Discussion meeting<br>	Cross street: (Btwn. Amsterdam Avenue and Broadway)<br>Notes: <br><br>
6:00 AM	Sunday	FIRST THINGS FIRST	Holy Name Church	"207 West 96th Street, Basement, Little Room"	New York	NY	US	M	OD = Open Discussion meeting<br>As Bill Sees It	Cross street: (Betw. Amsterdam Avenue & Broadway)<br>Notes: Last Sat. of month at 10:15 = anniversary meeting<br><br>
6:00 PM	Sunday	WEST HARRISON-PASS IT ON	Mintzer Community Center	251 Underhill Ave	NULL	NULL	US	W	S = Step meeting<br>	Cross street: Madison St<br>Notes: <br><br>
6:00 PM	Sunday	DELIVERANCE	Holy Trinity Church	14-51 143rd Street	Whitestone	NY	US	Q	S = Step meeting<br>	Cross street: (@ 14th Avenue & 143rd Street)<br>Notes: <br><br>
6:00 PM	Sunday	SOMERS GRANITE SPRINGS	Church of the Good Shepherd	Granite Springs Road	Somers	NY	US	W	B = Beginners meeting<br>	Cross street: (@ Mahopac Avenue)<br>Notes: Wed.6:45 S =T next to Last Wednesday<br>All meetings are non-smoking.<br>Wed.8pm=Bus Mtg Last Wednesday
6:00 PM	Sunday	AA ON THE HILL	Community Room	"1431 College Avenue, 171st Street"	Bronx	NY	US	BX	S = Step meeting<br>	Cross street: (@ 171st Street)<br>Notes: <br><br>
6:00 PM	Sunday	CLASSEN HALL     (:II)	Fourth Universalist Society	"160 Central Park West, Gym basement."	New York	NY	US	M	B = Beginners meeting<br>	Cross street: (@ 76th Street)<br>Notes: <br><br>
